Row ID,OrderID,OrderDate,ProductID,CustomerID,Sale amount,Quantity,PaymentMode,Profit
4082,CA-2019-140417,2019-09-25,OFF-BI-10004828,KE-16420,5,1,Online,-3.5
5681,CA-2019-141551,2019-09-24,OFF-BI-10001249,BP-11230,6.4,1,Cards,2.9
8484,CA-2019-126284,2019-09-20,OFF-BI-10004828,EN-13780,83.7,5,Cards,41
4665,CA-2019-116232,2019-09-22,OFF-BI-10004022,AC-10450,7.5,9,Online,-6
9351,CA-2019-159009,2019-09-23,OFF-BI-10004970,DP-13105,13.2,4,Cards,4.5
1108,US-2019-110156,2019-11-19,OFF-BI-10003676,EH-13945,10.8,5,COD,-17.2
7688,CA-2019-169838,2019-11-25,OFF-BI-10004002,BB-11545,17.3,1,Online,8.3
4409,CA-2019-100041,2019-11-20,OFF-BI-10000343,BF-10975,4.9,1,Cards,2.3
6087,US-2019-132577,2019-11-22,OFF-BI-10003196,JE-15475,4.5,6,Cards,-6.7
6083,US-2019-132577,2019-11-22,OFF-BI-10004040,JE-15475,6.2,6,COD,-9.6
1075,CA-2019-134348,2019-11-12,OFF-BI-10004967,MS-17710,4.4,7,Online,-3.3
1074,CA-2019-134348,2019-11-12,OFF-BI-10003727,MS-17710,6.3,5,Cards,-4.6
4370,US-2019-165078,2019-11-05,OFF-BI-10001989,MA-17995,104.9,5,Cards,50.4
3878,CA-2019-140641,2019-10-28,OFF-BI-10001191,EP-13915,38.2,5,COD,-26.7
1262,US-2019-144393,2019-10-28,OFF-BI-10004236,SM-20950,17.6,4,Online,-14.1
303,CA-2019-142545,2019-10-28,OFF-BI-10002706,JD-15895,14.3,1,Online,6.6
113,CA-2019-128867,2019-11-03,OFF-BI-10003981,CL-12565,27.2,6,Online,13.3
3642,CA-2019-145177,2019-11-10,OFF-BI-10002082,PP-18955,69.9,7,Cards,-46.6
3155,CA-2020-150497,2020-07-20,OFF-BI-10004600,SM-20950,747,2,Cards,331.2
9809,CA-2020-145093,2020-07-21,OFF-BI-10001116,PT-19090,82.1,2,Cards,-3.4
1623,CA-2020-108560,2020-07-08,OFF-BI-10001107,JC-15385,135.2,2,COD,7.8
199,US-2020-124303,2020-07-06,OFF-BI-10000343,FH-14365,74.9,2,Online,-2.3
977,US-2020-100209,2020-07-09,OFF-BI-10002012,TD-20995,64.1,2,COD,-0.8
1161,CA-2020-147039,2020-06-29,OFF-BI-10004654,AA-10315,111.5,2,COD,5.8
5025,US-2020-130953,2020-07-29,OFF-BI-10004828,RF-19735,114.5,2,Online,16.4
4921,CA-2020-101728,2020-08-19,OFF-BI-10002393,SC-20575,107.3,2,COD,-3.9
3013,CA-2020-134845,2020-04-17,OFF-BI-10001543,SR-20425,138.6,2,Cards,-15.8
7178,CA-2020-133067,2020-05-04,OFF-BI-10002897,MY-18295,92.2,2,Cards,-1.5
234,US-2020-100930,2020-04-07,OFF-BI-10001679,CS-12400,106.3,2,Online,-3.6
4820,CA-2020-117436,2020-06-08,OFF-BI-10004040,LW-17125,96.4,2,COD,5.1
9647,US-2020-107979,2020-06-08,OFF-BI-10000778,FO-14305,102.6,2,Online,-48.4
7896,CA-2020-124744,2020-06-21,OFF-BI-10000145,EH-14125,99.2,2,Cards,3.1
6671,CA-2020-161088,2020-05-25,OFF-BI-10002824,MH-18115,145.8,2,COD,13.4
3082,US-2020-132297,2020-05-27,OFF-BI-10003364,DW-13480,165.3,2,Cards,28
5541,US-2020-150595,2020-05-22,OFF-BI-10003274,LE-16810,96.6,2,Online,-2.6
9143,US-2020-166688,2020-05-20,OFF-BI-10004040,RD-19480,110.3,2,Cards,3
2553,CA-2020-101042,2020-11-19,OFF-BI-10000088,AB-10105,123,2,COD,10.8
3786,CA-2020-112487,2020-12-26,OFF-BI-10000494,TC-21535,308.1,2,COD,-2.6
9969,CA-2020-153871,2020-12-11,OFF-BI-10004600,RB-19435,1056,2,Cards,331.2
1470,CA-2020-139199,2020-12-09,OFF-BI-10003982,DK-12835,130.5,2,Online,19.5
2035,CA-2020-162481,2020-09-25,OFF-BI-10002976,CT-11995,109.3,2,COD,3.9
4757,CA-2020-169817,2020-09-21,OFF-BI-10004141,EB-13870,104.9,2,COD,-1.5
8822,CA-2020-100622,2020-11-03,OFF-BI-10002982,DK-13090,119.1,2,Cards,-3
1661,CA-2020-127285,2020-10-30,OFF-BI-10002072,MM-18055,126.9,2,Cards,5.2
8966,CA-2020-106691,2020-11-06,OFF-BI-10000145,CC-12370,102.2,2,COD,-1.9
8913,CA-2020-102610,2020-11-04,OFF-BI-10004364,CA-12265,105.6,2,Online,-3
127,US-2020-107272,2020-11-05,OFF-BI-10003274,TS-21610,81.4,2,COD,-1.8
5175,CA-2020-106432,2020-10-19,OFF-BI-10002799,CA-12265,103.1,2,COD,-3.5
1938,CA-2019-112109,2019-07-08,OFF-BI-10002082,JE-15715,20,2,COD,-13.3
5986,CA-2019-163776,2019-07-19,OFF-BI-10003007,JS-16030,77.6,2,Online,35.7
7744,CA-2019-133613,2019-06-17,OFF-BI-10002003,CP-12340,8,2,COD,3.7
4686,CA-2019-159912,2019-08-29,OFF-BI-10002071,GB-14530,3.5,2,Online,-2.8
2687,CA-2019-133123,2019-09-06,OFF-BI-10001031,KB-16315,3.2,2,Online,-2.5
7522,CA-2019-162383,2019-09-05,OFF-BI-10002824,MD-17350,9,2,COD,-7.5
8308,CA-2019-128671,2019-08-11,OFF-BI-10003007,MT-18070,77.6,2,Online,35.7
4107,US-2019-148334,2019-08-22,OFF-BI-10003676,DD-13570,4.3,2,Online,-6.9
656,CA-2019-137239,2019-08-22,OFF-BI-10002827,CR-12730,3.3,2,Cards,-2.7
2347,CA-2019-159373,2019-03-13,OFF-BI-10004141,LT-17110,1.3,2,COD,-2.2
8547,CA-2019-119074,2019-03-27,OFF-BI-10000962,DS-13180,32.5,2,COD,15.9
3172,US-2019-133879,2019-03-21,OFF-BI-10004465,KT-16465,3.2,2,Cards,-4.8
9495,CA-2019-105207,2019-01-03,OFF-BI-10004364,BO-11350,11.9,2,COD,5.3
8278,US-2019-139262,2019-02-21,OFF-BI-10002026,LC-16960,34.9,2,Online,-26.7
1907,US-2019-150567,2019-05-17,OFF-BI-10001757,RP-19855,3,2,Cards,-2.2
7068,CA-2019-114209,2019-05-21,OFF-BI-10000343,AS-10285,2,2,COD,-3.2
3688,CA-2019-108567,2019-05-20,OFF-BI-10004140,DB-13210,2.7,2,Cards,-2.2
4802,US-2019-148901,2019-05-14,OFF-BI-10004002,MK-17905,10.4,2,Cards,-7.6
502,US-2019-105578,2019-05-30,OFF-BI-10001658,MY-17380,15,2,Online,-12
501,US-2019-105578,2019-05-30,OFF-BI-10001670,MY-17380,22.6,2,Online,-15.1
1640,CA-2019-157266,2019-05-26,OFF-BI-10004728,TB-21280,9.6,2,COD,4.4
3359,CA-2019-139234,2019-05-06,OFF-BI-10000773,AF-10870,3.2,2,Online,-5.3
430,US-2019-123750,2019-04-15,OFF-BI-10004584,RB-19795,189.6,2,COD,-145.4
4989,CA-2019-149279,2019-04-24,OFF-BI-10004040,CL-12700,3.1,2,COD,-2.2
9016,CA-2019-131639,2019-12-17,OFF-BI-10001636,NS-18640,13.5,2,Online,4.4
4861,CA-2019-101546,2019-12-18,OFF-BI-10001359,GK-14620,1794,2,Cards,843.2
3722,CA-2019-151155,2019-12-20,OFF-BI-10003910,AB-10255,15.4,2,COD,6.9
5545,CA-2019-134936,2019-12-19,OFF-BI-10002103,ES-14080,5.2,2,COD,-4.2
186,CA-2019-105018,2019-11-28,OFF-BI-10001890,SK-19990,7.2,2,Cards,3.4
7366,CA-2019-127243,2019-11-28,OFF-BI-10003166,DS-13180,6.9,2,Cards,-5.1
9766,CA-2020-101959,2020-02-28,OFF-BI-10001757,DB-13660,919.8,2,Online,4.7
4755,CA-2020-126354,2020-02-03,OFF-BI-10000301,SC-20380,118.9,2,Cards,-2.6
771,CA-2020-104220,2020-01-30,OFF-BI-10001036,BV-11245,116.3,2,COD,9.1
9655,CA-2020-161893,2020-01-23,OFF-BI-10004506,HP-14815,109.9,2,Cards,-3.6
6828,CA-2019-118689,2019-10-02,OFF-BI-10004600,TC-20980,736,2,Cards,331.2
8322,US-2019-149790,2019-09-26,OFF-BI-10002026,SC-20380,15.6,2,Online,-25
9782,CA-2019-153178,2019-09-14,OFF-BI-10004390,CL-12565,673.6,2,COD,252.6
1113,US-2019-110156,2019-11-19,OFF-BI-10002609,EH-13945,1.2,2,Cards,-2
3260,US-2019-162103,2019-11-13,OFF-BI-10000285,LB-16795,3.1,2,Online,-4.7
4530,CA-2019-134691,2019-11-14,OFF-BI-10002393,KC-16540,2.3,2,Online,-3.9
2073,CA-2019-129693,2019-11-26,OFF-BI-10002954,TC-20980,7.3,2,Online,2.6
7772,CA-2019-108196,2019-11-25,OFF-BI-10000545,CS-12505,456.6,2,Cards,-304.4
4512,CA-2019-119935,2019-11-10,OFF-BI-10001597,KM-16225,82,2,Online,39.3
4725,CA-2019-131968,2019-11-11,OFF-BI-10002852,LB-16795,9.9,2,Online,-6.9
164,CA-2019-113817,2019-11-07,OFF-BI-10004002,MJ-17740,27.7,2,COD,9.7
4083,US-2020-151316,2020-06-24,OFF-BI-10004632,MC-17635,208,3,COD,-320.2
5013,US-2020-160465,2020-07-21,OFF-BI-10001670,SW-20350,127.9,3,Cards,-22.6
6589,CA-2020-104731,2020-07-21,OFF-BI-10003355,AM-10705,138.9,3,Online,7.2
4537,CA-2020-138464,2020-07-08,OFF-BI-10001543,VF-21715,122.4,3,COD,30.2
395,CA-2020-102946,2020-06-30,OFF-BI-10004492,VP-21730,117.8,3,Online,25.6
9274,CA-2020-146983,2020-09-02,OFF-BI-10003650,AH-10210,1593.9,3,Online,757.4
3567,CA-2020-103877,2020-09-07,OFF-BI-10003650,RD-19660,1600.9,3,Cards,757.4
5243,CA-2020-146367,2020-08-04,OFF-BI-10002827,HM-14860,126.3,3,COD,-5.6
9705,CA-2020-147032,2020-07-31,OFF-BI-10002897,LB-16795,130,3,COD,5.4
8806,US-2020-100398,2020-08-19,OFF-BI-10002133,DO-13435,116.7,3,Cards,37.2
6898,CA-2020-122028,2020-08-18,OFF-BI-10004817,CK-12205,121.8,3,COD,-7.9
6413,CA-2020-151211,2020-08-17,OFF-BI-10002735,AH-10120,137.9,3,COD,48.4
9937,CA-2020-132955,2020-06-24,OFF-BI-10002735,SC-20575,128.9,3,Cards,48.4
1104,US-2020-145863,2020-04-21,OFF-BI-10002049,RP-19390,99.9,3,Online,-5
1103,US-2020-145863,2020-04-21,OFF-BI-10004140,RP-19390,119.7,3,COD,-4.7
3232,US-2020-156356,2020-04-16,OFF-BI-10000632,ND-18370,120,3,Online,-44.3
2005,US-2020-143028,2020-04-11,OFF-BI-10004738,SC-20050,142.4,3,COD,-17
7179,CA-2020-133067,2020-05-04,OFF-BI-10003694,MY-18295,93.4,3,COD,-7.5
6264,CA-2020-160724,2020-05-05,OFF-BI-10004965,YS-21880,150.5,3,COD,15.5
1663,CA-2020-144526,2020-04-30,OFF-BI-10002353,QJ-19255,108.9,3,COD,-9.3
8564,US-2020-108315,2020-04-30,OFF-BI-10000822,MH-18115,126.8,3,Online,-3.6
680,US-2020-119438,2020-03-18,OFF-BI-10004632,CD-11980,199,3,COD,-320.2
2849,CA-2020-157854,2020-04-08,OFF-BI-10001359,DM-13345,2705,3,Online,1264.8
6476,CA-2020-140872,2020-06-03,OFF-BI-10002432,NR-18550,93.6,3,COD,-3.5
9287,CA-2020-154011,2020-06-19,OFF-BI-10003166,DB-13270,111.9,3,Online,-11
2764,CA-2020-165757,2020-06-22,OFF-BI-10003166,PL-18925,113.3,3,Online,-7.6
7283,CA-2020-155936,2020-06-22,OFF-BI-10002432,JK-15730,79,3,Online,-5
891,CA-2020-132934,2020-06-20,OFF-BI-10001098,JE-15475,147.3,3,COD,18.6
1456,CA-2020-148474,2020-06-12,OFF-BI-10000977,ME-17320,126.2,3,Online,42
2596,CA-2020-149048,2020-05-13,OFF-BI-10004632,BM-11650,936,3,Cards,411.7
7558,CA-2020-159506,2020-11-27,OFF-BI-10004519,JR-16210,510.9,3,COD,224.1
9265,US-2020-128118,2020-11-24,OFF-BI-10000216,MY-17380,101.7,3,COD,-7.8
5079,CA-2020-143217,2020-11-11,OFF-BI-10002949,CG-12040,90.2,3,COD,8.6
8845,CA-2020-156664,2020-12-18,OFF-BI-10004209,BP-11290,284.2,3,Online,-6
3316,CA-2020-169978,2020-12-24,OFF-BI-10001900,HG-15025,454.4,3,Cards,4.9
8856,CA-2020-163671,2020-12-24,OFF-BI-10001679,DP-13105,379.3,3,COD,8
3434,CA-2020-131212,2020-12-05,OFF-BI-10001617,AB-10165,119.8,3,Online,8.4
2691,CA-2020-156412,2020-12-04,OFF-BI-10004364,CM-12160,112.3,3,COD,-4.5
6772,CA-2020-139402,2020-12-09,OFF-BI-10000279,NC-18535,118,3,Online,-10
7924,CA-2020-134096,2020-09-24,OFF-BI-10004002,PP-18955,94.6,3,COD,-11.4
750,CA-2020-126074,2020-10-02,OFF-BI-10003638,RF-19735,139.1,3,COD,26.7
2847,CA-2020-152093,2020-09-10,OFF-BI-10003527,SN-20560,804.6,3,COD,-1143.9
4264,CA-2020-110429,2020-11-03,OFF-BI-10000216,DM-13015,149.7,3,Cards,-7.8
1660,CA-2020-127285,2020-10-30,OFF-BI-10004330,MM-18055,119.8,3,COD,27.7
9241,CA-2020-110310,2020-10-27,OFF-BI-10001097,NB-18655,85.6,3,Online,-3.9
2418,CA-2020-168655,2020-10-12,OFF-BI-10002082,ML-18040,105.9,3,COD,30
8808,US-2020-110646,2020-10-26,OFF-BI-10004330,JF-15190,118.3,3,COD,-27.7
4148,CA-2020-106068,2020-10-23,OFF-BI-10000962,RB-19330,125.8,3,COD,-15.1
3256,CA-2019-155474,2019-07-08,OFF-BI-10004209,CC-12220,19.3,3,Online,6
8760,CA-2019-114307,2019-07-22,OFF-BI-10002012,MF-17665,5.4,3,COD,2.6
1202,CA-2019-114727,2019-07-18,OFF-BI-10004967,LS-16945,1.9,3,COD,-1.4
2160,CA-2019-159737,2019-09-03,OFF-BI-10004236,CS-11950,8.8,3,Online,-15
102,CA-2019-158568,2019-08-29,OFF-BI-10002609,RB-19465,1.8,3,Cards,-3
8618,CA-2019-165918,2019-09-10,OFF-BI-10004826,BD-11770,39.6,3,COD,13.9
8616,CA-2019-165918,2019-09-10,OFF-BI-10004364,BD-11770,14.3,3,Online,4.5
9160,CA-2019-118934,2019-08-09,OFF-BI-10003314,GH-14410,4.3,3,COD,-3
8650,CA-2019-164574,2019-07-29,OFF-BI-10002429,RH-19555,27.4,3,Cards,-20.1
2174,CA-2019-112025,2019-07-30,OFF-BI-10002353,LS-16975,9.3,3,COD,-13.9
7213,US-2019-119046,2019-06-02,OFF-BI-10000138,EH-13765,11.2,3,COD,3.9
637,US-2019-123470,2019-08-15,OFF-BI-10001989,ME-17725,18.9,3,COD,-13.8
4215,CA-2019-164637,2019-03-04,OFF-BI-10003876,RD-19480,128.4,3,COD,64.2
591,US-2019-156986,2019-03-20,OFF-BI-10002498,ZC-21910,16.8,3,Online,-12.9
9177,CA-2019-118178,2019-03-19,OFF-BI-10001153,CC-12610,31.1,3,COD,-20.7
8926,CA-2019-168032,2019-01-30,OFF-BI-10000546,DF-13135,1.7,3,Cards,-2.7
8277,US-2019-139262,2019-02-21,OFF-BI-10003727,LC-16960,3.8,3,COD,-2.8
9796,CA-2019-125920,2019-05-21,OFF-BI-10003429,SH-19975,3.8,3,Online,-5.9
4797,US-2019-148901,2019-05-14,OFF-BI-10001718,MK-17905,57.6,3,Online,-44.1
504,US-2019-105578,2019-05-30,OFF-BI-10000831,MY-17380,2.4,3,COD,-1.9
3958,CA-2019-156573,2019-05-29,OFF-BI-10002414,RB-19360,11.3,3,Cards,-8.6
4842,CA-2019-136049,2019-12-23,OFF-BI-10001267,NM-18520,5.6,3,Cards,-4.1
2192,CA-2019-128412,2019-12-10,OFF-BI-10001718,AP-10915,153.6,3,Cards,51.8
14,CA-2019-161389,2019-12-05,OFF-BI-10003656,IM-15070,408,3,Online,132.6
5777,CA-2019-105277,2019-12-04,OFF-BI-10000301,LM-17065,15.5,3,Online,5.8
2940,US-2019-169040,2019-12-06,OFF-BI-10001658,GT-14710,59.8,3,Online,19.4
3765,CA-2020-125878,2020-02-25,OFF-BI-10002609,MH-18025,529.8,3,COD,-3
7922,CA-2020-107713,2020-03-13,OFF-BI-10002026,JB-16000,211.3,3,Cards,81.9
7221,CA-2020-154760,2020-01-09,OFF-BI-10004632,BP-11290,311.5,3,Online,-228.7
2121,US-2020-168690,2020-01-07,OFF-BI-10000145,TS-21085,93.8,3,COD,-2
4156,CA-2019-139689,2019-12-29,OFF-BI-10000145,MP-17965,2.8,3,COD,-2
1321,CA-2020-167703,2020-02-03,OFF-BI-10002071,MC-17575,936.2,3,COD,-4.2
7274,US-2019-150357,2019-10-10,OFF-BI-10002557,EB-13975,4.1,3,COD,-2.7
3501,CA-2019-108616,2019-09-29,OFF-BI-10001989,JK-15730,62.9,3,Online,30.2
5399,CA-2019-163202,2019-09-27,OFF-BI-10002764,BM-11650,2.9,3,Cards,-2
6110,CA-2019-150007,2019-09-11,OFF-BI-10004141,AS-10090,1.9,3,Online,-3.2
3594,CA-2019-164154,2019-09-11,OFF-BI-10001658,NZ-18565,22.4,3,COD,-17.9
5115,CA-2019-150658,2019-11-17,OFF-BI-10004140,MS-17365,10.8,3,Online,3.4
1476,CA-2019-113138,2019-11-19,OFF-BI-10000320,NP-18685,17.7,3,COD,6.4
5479,CA-2019-121356,2019-11-20,OFF-BI-10002133,SJ-20500,128.4,3,COD,62.9
2774,CA-2019-131576,2019-11-22,OFF-BI-10002852,RD-19585,49.4,3,COD,24.2
4268,US-2019-131611,2019-11-05,OFF-BI-10001989,EP-13915,12.6,3,Cards,-20.1
4266,US-2019-131611,2019-11-05,OFF-BI-10004364,EP-13915,3.6,3,COD,-6.2
6701,CA-2020-145429,2020-07-21,OFF-BI-10001524,SW-20455,115.4,3,COD,17.6
2219,CA-2020-130841,2020-07-28,OFF-BI-10000145,MH-17620,133,4,COD,3.6
7496,CA-2020-121048,2020-07-14,OFF-BI-10004022,TC-21295,112.4,2,Cards,1.4
8715,CA-2020-136623,2020-07-11,OFF-BI-10003708,TS-21430,134.8,5,Online,9.3
4990,CA-2020-107321,2020-08-31,OFF-BI-10004022,AW-10930,112.7,3,COD,2.2
7440,US-2020-163657,2020-09-02,OFF-BI-10000138,JL-15235,111.7,5,Cards,6.6
5636,CA-2020-123022,2020-09-03,OFF-BI-10002225,SC-20050,113.6,5,Cards,28.9
8386,CA-2020-137582,2020-09-04,OFF-BI-10001757,CV-12805,124.8,3,COD,4.1
9182,CA-2020-156776,2020-08-07,OFF-BI-10000216,JL-15505,151.1,3,COD,11.7
9181,CA-2020-156776,2020-08-07,OFF-BI-10003355,JL-15505,104,3,Online,4.2
7376,CA-2020-100580,2020-08-13,OFF-BI-10000069,MK-17905,134,3,COD,11.7
6889,CA-2020-120222,2020-04-25,OFF-BI-10000666,LL-16840,164.3,3,COD,27.5
2618,CA-2020-147942,2020-04-01,OFF-BI-10001294,MS-17365,166.7,13,Online,38
5824,CA-2020-117632,2020-05-12,OFF-BI-10001900,CS-12175,119.2,4,Cards,6.5
4949,CA-2020-107125,2020-11-27,OFF-BI-10001989,BD-11320,132.5,7,COD,41.1
6148,CA-2020-105130,2020-11-21,OFF-BI-10001191,PJ-18835,129.7,2,Online,14.8
2838,CA-2020-110842,2020-11-11,OFF-BI-10000977,GA-14725,162.6,5,Online,39.5
629,CA-2020-133431,2020-12-17,OFF-BI-10000605,LC-17140,335.2,5,COD,5.1
6075,CA-2020-121398,2020-12-25,OFF-BI-10001718,FH-14365,468.6,3,Online,51.8
5410,CA-2020-108854,2020-12-08,OFF-BI-10001670,DM-13345,104.5,3,COD,33.9
5409,CA-2020-108854,2020-12-08,OFF-BI-10002854,DM-13345,117.4,1,Online,8.4
1059,CA-2020-167150,2020-12-10,OFF-BI-10001597,BP-11185,147.6,2,COD,22.9
1058,CA-2020-167150,2020-12-10,OFF-BI-10001097,BP-11185,429.9,4,COD,7.2
3372,CA-2020-123778,2020-09-23,OFF-BI-10000822,BS-11755,144.8,6,COD,9
4837,CA-2020-167661,2020-10-05,OFF-BI-10001097,MP-18175,113.9,4,Online,7.2
4835,CA-2020-167661,2020-10-05,OFF-BI-10002571,MP-18175,133.9,5,Online,13.5
4136,CA-2020-105914,2020-10-02,OFF-BI-10002854,PV-18985,145.1,5,COD,42
6520,US-2020-116652,2020-09-15,OFF-BI-10004528,RD-19480,118.7,1,Cards,0.8
5991,US-2020-163300,2020-09-15,OFF-BI-10004390,ES-14020,2385.5,7,Cards,884.1
3559,CA-2020-152737,2020-11-07,OFF-BI-10002982,TS-21505,144.8,4,Online,7.6
8859,CA-2020-135909,2020-10-13,OFF-BI-10003527,JW-15220,5108,5,COD,1906.5
9706,CA-2020-125990,2020-10-19,OFF-BI-10004826,JS-16030,146.6,3,Online,13.9
497,CA-2019-126158,2019-07-25,OFF-BI-10002498,SC-20095,119.6,8,COD,40.4
3577,CA-2019-103163,2019-06-07,OFF-BI-10003305,FM-14290,4.8,1,Online,1.6
9238,CA-2019-126732,2019-09-02,OFF-BI-10001553,LR-16915,7.3,1,COD,2.6
3499,CA-2019-107328,2019-08-08,OFF-BI-10002160,CA-12055,15.2,5,Online,5.3
6865,US-2019-126452,2019-08-21,OFF-BI-10004465,SC-20230,12.7,2,Cards,4.8
6116,CA-2019-133802,2019-03-14,OFF-BI-10003291,SP-20650,41.9,6,COD,14.1
9343,CA-2019-119123,2019-03-13,OFF-BI-10001036,DB-13360,51.2,7,Cards,19.2
2885,CA-2019-164483,2019-01-30,OFF-BI-10000014,JF-15490,17.5,2,COD,5.9
640,CA-2019-115917,2019-05-20,OFF-BI-10004728,RB-19465,15.4,4,COD,5
2499,CA-2019-126935,2019-05-19,OFF-BI-10004817,BT-11395,9.6,1,COD,3.4
3424,CA-2019-134803,2019-05-28,OFF-BI-10002215,CL-12565,22.7,4,COD,7.4
5776,CA-2019-142398,2019-04-12,OFF-BI-10004826,BP-11290,13.2,1,COD,4.6
6739,CA-2019-123358,2019-04-10,OFF-BI-10000069,BT-11680,48,4,Online,15.6
4501,CA-2019-124814,2019-04-10,OFF-BI-10000174,FM-14215,23.2,5,COD,8.1
9668,CA-2019-126270,2019-04-23,OFF-BI-10002764,AF-10870,18.1,7,Cards,6.6
324,CA-2019-162138,2019-04-23,OFF-BI-10004593,GK-14620,251.5,6,Online,81.7
942,CA-2019-142958,2019-12-13,OFF-BI-10001759,RW-19630,6.1,2,COD,2.2
5911,US-2019-113985,2019-12-02,OFF-BI-10000632,KD-16495,104.2,3,Online,33.9
5908,US-2019-113985,2019-12-02,OFF-BI-10002353,KD-16495,24.7,2,Online,9.3
9979,US-2019-103674,2019-12-06,OFF-BI-10003727,AP-10720,13.4,4,COD,4.7
9980,US-2019-103674,2019-12-06,OFF-BI-10002026,AP-10720,437.5,14,COD,153.1
9739,CA-2020-129294,2020-03-16,OFF-BI-10004236,KD-16615,136.5,6,Cards,22.9
9740,CA-2020-129294,2020-03-16,OFF-BI-10001757,KD-16615,85.7,5,Cards,6.9
4180,US-2020-119039,2020-03-06,OFF-BI-10004182,BF-11170,113,9,Cards,5.4
8541,CA-2020-147354,2020-03-09,OFF-BI-10003910,KB-16315,112.8,5,Online,9.6
4884,CA-2020-104080,2020-03-08,OFF-BI-10003876,AH-10210,196.2,5,COD,64.2
5739,CA-2019-156139,2019-12-31,OFF-BI-10004233,BP-11155,38.4,3,COD,13.4
5423,US-2019-163258,2019-12-29,OFF-BI-10000138,PF-19225,11.2,3,Online,3.9
9491,CA-2020-111738,2020-01-03,OFF-BI-10004584,CM-12385,2057.3,8,Cards,682.5
5032,CA-2020-139304,2020-01-29,OFF-BI-10002498,VG-21790,167.6,8,COD,40.4
8748,CA-2020-128076,2020-02-02,OFF-BI-10003638,BO-11350,258,2,Online,10.1
9597,CA-2020-104619,2020-01-24,OFF-BI-10004318,KD-16495,311.8,2,Online,90
3449,CA-2019-162614,2019-10-07,OFF-BI-10004001,TB-21250,27.3,2,Online,8.9
138,CA-2019-145583,2019-10-13,OFF-BI-10004781,LC-16885,76.2,3,Online,26.7
5357,CA-2019-138037,2019-09-29,OFF-BI-10002982,AR-10540,27.2,5,Cards,9.5
8598,US-2019-117387,2019-10-27,OFF-BI-10004308,PA-19060,67.1,4,Online,25.2
4388,CA-2019-156811,2019-10-27,OFF-BI-10001628,BP-11095,25,3,Online,7.8
5241,CA-2019-116561,2019-09-11,OFF-BI-10001658,EB-14110,39.9,2,COD,13
3415,CA-2019-100244,2019-09-20,OFF-BI-10000977,GM-14695,48.6,2,COD,15.8
3412,CA-2019-100244,2019-09-20,OFF-BI-10003656,GM-14695,272,2,Online,88.4
8468,CA-2019-168557,2019-09-19,OFF-BI-10002309,FH-14275,8.9,2,COD,3.1
4485,CA-2019-109365,2019-11-03,OFF-BI-10002071,XP-21865,9.3,2,Online,3
4483,CA-2019-109365,2019-11-03,OFF-BI-10003981,XP-21865,43.6,12,Online,15.8
2450,CA-2019-140207,2019-11-05,OFF-BI-10003963,CS-12400,29.1,5,Cards,9.8
6774,CA-2019-119018,2019-11-04,OFF-BI-10000494,CW-11905,4.2,1,Online,1.3
6773,CA-2019-119018,2019-11-04,OFF-BI-10003314,CW-11905,7.7,2,COD,2.8
8122,CA-2019-116722,2019-11-11,OFF-BI-10001890,LP-17080,31.5,11,Online,11
9716,CA-2019-116379,2019-11-07,OFF-BI-10001543,LD-17005,57.6,2,Online,20.2
6127,CA-2020-145772,2020-06-03,OFF-BI-10002049,SS-20140,94.9,1,Online,1.3
9326,CA-2020-121853,2020-09-23,OFF-BI-10000977,DB-13660,123,3,COD,23.7
2948,CA-2020-169859,2020-12-14,OFF-BI-10000174,MP-18175,392,14,COD,22.7
4106,US-2020-155999,2020-08-07,OFF-BI-10000404,JK-15370,88.8,2,Online,4.6
3558,CA-2020-118542,2020-12-01,OFF-BI-10003429,CC-12550,138.1,2,Online,3.7
6369,US-2020-147998,2020-05-19,OFF-BI-10002082,SA-20830,172.1,5,COD,49.9
7940,CA-2020-166093,2020-08-17,OFF-BI-10004230,RW-19540,264.1,8,Cards,77.4
7183,CA-2020-150609,2020-04-30,OFF-BI-10002071,NZ-18565,116.2,5,Online,7.6
7937,CA-2020-166093,2020-08-17,OFF-BI-10000174,RW-19540,104.9,3,Cards,4.9
9252,CA-2020-155712,2020-03-02,OFF-BI-10004224,KD-16615,128.6,2,Online,33.6
2685,CA-2020-137085,2020-06-29,OFF-BI-10000632,CT-11995,339.6,9,Online,101.6
3618,CA-2020-141929,2020-09-04,OFF-BI-10004632,RA-19285,523,2,Cards,152.5
1298,CA-2020-115427,2020-12-30,OFF-BI-10004632,EB-13975,496.7,2,Online,6.5
1297,CA-2020-115427,2020-12-30,OFF-BI-10002103,EB-13975,295.9,2,Online,4.5
3339,US-2020-109253,2020-08-21,OFF-BI-10000962,PR-18880,154.1,9,COD,42.5
7242,CA-2020-136651,2020-04-23,OFF-BI-10003638,JF-15355,113.9,6,COD,30.2
3754,CA-2020-161956,2020-08-27,OFF-BI-10003650,DR-12880,855.6,2,COD,294.5
5795,CA-2020-140186,2020-09-29,OFF-BI-10003364,PG-18820,149.7,2,Online,16.3
2965,CA-2020-137428,2020-12-16,OFF-BI-10002949,AY-10555,318.3,5,COD,8.2
1114,CA-2020-140585,2020-12-18,OFF-BI-10003364,RA-19915,455.7,2,Cards,16.3
9849,CA-2020-169327,2020-09-02,OFF-BI-10004330,MH-17290,173.9,5,COD,46.2
